"","SE_gdd_DKL","SE_alpha_DKL","SE_Tmin_DKL"
"54",822.558514869494,0.135937518722242,2.94661380239424
"55",863.547504320879,0.145754365546917,3.25053449527581
"56",842.377189504066,0.145552079741611,3.13275976214389
"57",852.067257933564,0.142040323375644,3.25235024044815
"58",786.490451326798,0.134625811377401,2.85930718450663
"59",824.868868254615,0.139980772823542,3.03408705649309
"60",845.721168125227,0.139689893309237,3.03945352518844
"61",855.812754814989,0.138689395664286,3.08586441733369
"62",821.614633452117,0.134084119256856,2.93792960700301
"63",837.2013420907,0.138179201648835,3.00728670278878
"64",792.528222116781,0.133758326752124,2.85745407720696
"65",793.67454944602,0.130480752014135,2.85212737661085
"66",879.830855903591,0.149548329691645,3.30741130375081
"67",822.339166212661,0.13920541576955,3.0121483876148
"68",783.273371519763,0.129610165078065,2.83488896609083
"69",724.48908140366,0.123571419944956,2.55619713129831
"70",803.445929684126,0.129858357947111,2.82236709339836
"71",756.933219129686,0.125057817226554,2.66290915012873
"72",749.613954837472,0.119849605204704,2.52407852195829
"73",774.361074025811,0.122177820799449,2.62448770128639
"74",819.734928029131,0.129158537798116,2.8462183064816
"75",820.681122881612,0.131251646819355,2.8494715678989
"76",734.025571948529,0.125659989205033,2.59067967337421
"77",841.03145931307,0.145496516416942,3.13093394245024
"78",755.049269659967,0.129803576918605,2.7748045304039
"79",809.540250471189,0.139610837604951,3.02626135745281
"80",844.301843269296,0.145390512981551,3.24640318417487
"81",844.55510825565,0.143989445567009,3.17773046807405
"82",838.379216619016,0.142090944289936,3.22132354958283
"83",958.9786183425,0.166488236836078,3.81971191374604
"84",1057.1300226865,0.176156190201736,4.77447507179384
"85",1036.8154196672,0.181382039462139,4.49976860651581
"86",894.767404122169,0.153769113019307,3.7118751068325
"87",871.896336802109,0.152864441369777,3.56851834402076
"88",908.724962478713,0.159414806518711,3.82005987167671
"89",920.722585718102,0.160225304523114,4.04381776424195
"90",699.392072205429,0.122818773081627,2.46821416162669
"91",678.34845553798,0.121350883975224,2.26899779831397
"92",701.377610735305,0.124525900314134,2.35902303486119
"93",659.318219719324,0.119732172638574,2.15595109347812
"94",872.95368296836,0.149836296813854,4.13001376339961
"95",830.554822187878,0.14408097276004,3.52628295273674
"96",892.268581349838,0.152478773180678,4.25958528802522
"97",806.958323965746,0.139254580238224,3.2208301115968
"98",787.16455295701,0.135101878808027,3.13441074133124
"99",857.381879370322,0.147303609959276,3.6914768480346
"100",847.409289960495,0.14522842033731,3.71100579345856
"101",888.126547183842,0.152926834757135,3.97822104887961
"102",832.929495912629,0.146329701736435,3.28359704392955
"103",953.854913681572,0.163577009965935,4.62199428960782
"104",834.871507393047,0.14364055698658,3.5822286340438
"105",870.017901192051,0.149135384894005,4.26663856134948
"106",887.534420857503,0.152345536031449,4.41963647355179
"107",864.356500724099,0.149891654878251,4.12785762253156
"108",769.861667686295,0.136024439320988,2.87106869428464
"109",764.39165746385,0.136689042984923,2.78081440988908
"110",740.352918031164,0.130260530045178,2.67006767935958
"111",830.399294522282,0.146138613235451,3.29734482512362
"112",807.196819357829,0.140195768149775,3.33106749704114
"113",817.988068938088,0.143066917602516,3.29372171953631
"114",800.668183600398,0.13946824960076,3.14853242576591
"115",817.861581048408,0.139568268222735,3.3613478318309
"116",859.949938280919,0.148595253963716,3.7377305876663
"117",836.026614222469,0.143980605850396,3.53909971860213
"118",831.072724605167,0.143961292944774,3.4165783959945
"119",808.313667703521,0.142990875139951,3.19822874314111
"120",878.901292968805,0.154576185658001,3.6818552713236
"121",848.415024745691,0.148636502033309,3.50397452842002
"122",803.774901850104,0.140000775001687,3.25288057759408
"123",796.978969625658,0.141262233543316,3.027437135769
"124",905.868179228294,0.157302911484756,4.33131753263852
"125",899.928437177193,0.156342304622779,4.26536609924197
"126",941.05376041595,0.162987568091722,4.76762302329026
"127",964.213335832438,0.169183066596143,4.66832403100487
"128",959.868805642769,0.166488094546674,4.85664104809469
"129",881.159259176165,0.153684887774028,4.16871132897299
"130",865.87027164062,0.155281671722097,3.47430713632102
"131",946.508799950918,0.163512021979004,4.86887137818359
"132",899.410083872526,0.159444845139635,3.85928141539973
"133",908.505910316826,0.160121154805867,4.23048842688976
"134",928.395983663705,0.162131884516057,4.29402690969285
"135",904.341554808171,0.157056774931764,3.73497901246187
"136",937.002322829598,0.161564476878533,3.8959421225011
"137",882.348796443932,0.151377346689364,3.51692263320693
"138",911.850007341381,0.1550210825789,3.98375447764918
"139",980.185257662017,0.167555432948284,4.55331223483949
"140",919.589571323738,0.158532228795031,4.02760165279042
"141",913.166895762742,0.157657722155541,3.7660183734905
"142",906.308515203386,0.154326098355525,3.85607994022703
"143",959.278406482716,0.165926214918124,5.17611072243376
"144",918.618501175856,0.155850529840221,3.91978026086692
"145",962.426372172912,0.167741154018835,4.80801500063449
"146",922.92528539166,0.157689104793523,3.8026137271542
"147",982.149145391448,0.170002525431622,5.14116936825499
"148",965.699200126521,0.164022723562033,4.16924741493187
"149",982.321943633485,0.17209907539718,4.51968964569471
"150",931.63475550147,0.159468829054242,4.2699374880514
"151",981.902907076174,0.16962608310971,5.10205865671723
"152",980.964946725885,0.170178090338509,5.05688720446613
"153",959.303527153457,0.164822000962031,5.03558218527532
"154",1010.17189561784,0.175921500775348,4.90474231547509
"155",993.823766378284,0.171529284244523,4.9224298401737
"156",1002.31957234922,0.17392174867375,4.72857894296881
"157",1005.02084618661,0.174143613472686,4.87180982081249
"158",882.164284289288,0.160314287643382,4.83265803870162
"159",867.364195381479,0.153424370010901,5.07392870025095
"160",852.502447730558,0.160675467796118,4.86141558838887
"161",901.678409444173,0.165501820116426,4.95525443322864
"162",898.308445031148,0.160454093392008,4.82708644377002
"163",925.097832783466,0.162097081995023,4.87062277491767
"164",936.152909689145,0.165479967421956,4.92154356785614
"165",915.941602456967,0.161698751548902,4.84905243963928
"166",894.177395114871,0.159196511653924,4.66564728136093
"167",908.342570469688,0.158409768717913,4.83199409675633
"168",798.074785799783,0.1574593663242,4.51700050267667
"169",899.640301718226,0.16191755702628,4.86919345154182
"170",735.922214261902,0.153570338909277,4.34396197918467
"171",730.428896354094,0.152623609038219,4.39320539654725
"172",736.482788108048,0.153130017633498,4.48954095574643
"173",757.973611855082,0.152755544315115,4.4677532609632
"174",790.871937640937,0.154481855210107,4.44356463291816
"175",773.363295758664,0.152475514168543,4.35450860976733
"176",809.073470714137,0.155955229605599,4.55140254320625
"177",884.294396338344,0.158396689798641,4.50163123893007
"178",892.492515085859,0.159800742763235,4.67010281914144
"179",931.758784925825,0.161500552895422,4.71417289245922
"180",920.462608840632,0.162740613261128,4.83147418731423
"181",945.204011203252,0.163585548629776,4.96367232595516
"182",906.142142341786,0.162320060596029,4.85115786772244
"183",914.786246515828,0.161678785538584,4.81045371122897
"184",897.628146219519,0.160380014774876,4.81452695959373
"185",896.641575413636,0.16015043139937,4.71936417232241
"186",947.551516543299,0.16405342551635,5.0359188525327
"187",934.103919072697,0.161198568129733,4.85022009855088
"188",945.148938853438,0.16388134274613,5.06084898487253
"189",927.88912983418,0.162752192357604,5.03619467187617
"190",942.084982322665,0.162344358607252,4.97014032881506
"191",927.753419405513,0.162769776350843,5.04450763728033
"192",927.220510311898,0.162526210777335,4.94654551675067
"193",950.931305943299,0.162918924718252,5.02877483177937
"194",928.353454526442,0.162280000054676,5.04690034144851
"195",915.529693275473,0.155864142743717,4.61245638896955
"196",927.410759081178,0.162476148349041,4.89641253377643
"197",940.00552554518,0.162586916602558,5.01676909267848
"198",913.659731707558,0.161188088323414,4.94263381446318
"199",913.35249432832,0.160866160043995,4.90043404110382
"200",886.64944175369,0.161613587747634,4.76129122348836
"201",925.315087276255,0.16118622885115,4.93429717993864
"202",933.970809139185,0.162111626156379,5.00135266648013
"203",920.111661806684,0.162255428704382,4.94441429157299
"204",875.44410837964,0.162131469331022,4.77568891736276
"205",873.174592479905,0.16079567468958,4.90541292806085
"206",677.723359038358,0.147476830368833,4.23182767301643
"207",699.557462833483,0.150552508904909,4.44860206045747
"208",695.691073465048,0.150211382189245,4.50489667838436
"209",716.088131046241,0.151728886925398,4.48051868228752
"210",691.143209161299,0.151024915067584,4.48553842473962
"211",747.869341603767,0.153035033477413,4.54170598361698
"212",818.776704462639,0.156504800708373,4.70395568658052
"213",809.033192187516,0.156734493086492,4.77557363701656
"214",833.695898705437,0.157821887355369,4.77920399554165
"215",785.155880546208,0.154125352080033,4.69511915133826
"216",825.402902019502,0.156266273237065,4.72685455145535
"217",788.930129011544,0.151971803993271,4.54305720608543
"218",782.058738043599,0.151477230086125,4.60598234315416
"219",759.576214499774,0.14999975942025,4.58438696407053
"220",739.685645105626,0.148268434503497,4.5247050052417
"221",775.086655126937,0.149671489996439,4.59979321727795
"222",744.21330247375,0.149695411116371,4.44006662335321
"223",756.528266464093,0.149925975369564,4.50508844202499
"224",762.446900090368,0.1510528965296,4.40842536887348
"225",745.697397922885,0.149132023393723,4.57135574230246
"226",761.963198983904,0.150167529494388,4.43343704835532
"227",730.08926982339,0.149873739891525,4.45228707948452
"228",713.11008580515,0.150696725170653,4.5210051157492
"229",732.073879591063,0.152582789897278,4.37129510246766
"230",749.085468278886,0.152763952433765,4.46859088229445
"231",771.310979713406,0.154809736765668,4.68552160970015
"232",800.534255632457,0.155449174264826,4.69350337692257
"233",778.005626446281,0.152485217522763,4.70856946574259
"234",791.729017452237,0.152630513749536,4.76814367830081
"235",781.355156376253,0.151918094559879,4.68963184955051
"236",788.121416323169,0.15028258382844,4.73712448869805
"237",779.563147311651,0.149659330502374,4.78855581858423
"238",767.844772823138,0.150255377060059,4.51921144843845
"239",828.315397380023,0.152094380687747,4.54628528952932
"240",820.28133953862,0.151658227636994,4.75846211778096
"241",781.375798778526,0.149402690359244,4.47587698232934
"242",824.783541307605,0.152653111736103,4.71585228256521
"243",810.79509915268,0.153056633883762,4.58250287512773
"244",786.139675475998,0.154332184445507,4.29771045454477
"245",867.011847982199,0.15679048526163,4.74507734055204
"246",774.074642137154,0.152317161586001,4.480072401798
"247",868.076587313446,0.154722369832788,4.84537653592446
"248",848.24979504968,0.154281218989679,4.81183152062984
"249",808.185328142836,0.151441387092418,4.80570041141219
"250",750.875542523123,0.14692227397808,4.51722659036194
"251",809.199647969772,0.146961502323335,4.66286332688386
"252",795.695904698164,0.143530449352451,4.88822054503755
"253",796.656119262051,0.14367740489135,4.89843305853135
"254",775.056058376306,0.14249997385977,4.62372192337306
"255",792.221043399176,0.140500534740346,4.77575174152034
"256",776.165312532735,0.142735881705467,4.62305005323662
"257",795.518176969509,0.143509775446404,4.80306402821438
"258",787.086121414048,0.144127117158888,4.62825681432633
"259",800.307120998594,0.146126844828077,4.82295825422517
"260",809.202119700677,0.147065445890759,4.82112647970359
"261",760.650643054281,0.146262632947187,4.66367900473247
"262",778.236559785776,0.147225501086461,4.80815634884881
"263",768.957000866243,0.147628692877489,4.69723765878067
"264",782.529394749107,0.149385962142163,4.5555556807165
"265",738.696311185375,0.149734276959466,4.61444886838231
"266",738.643439576881,0.147308319924632,4.45148593579123
"267",787.424437020411,0.150249043841085,4.85607900532593
"268",769.555038102753,0.14921223942863,4.67593461149464
"269",781.38271204658,0.149717825085818,4.77997894179764
"270",770.027254075836,0.150009727561,4.66113810986826
"271",806.952584048549,0.150821986737657,4.85067147089002
"272",782.596926892454,0.148841741502215,4.74688866015369
"273",804.462174625713,0.149150077271079,4.75550080984073
"274",789.630547672354,0.148069102923863,4.76298060202266
"275",804.182412158976,0.148416182884976,4.6789741211791
"276",799.472625052597,0.1511334007586,4.74700778169153
"277",815.023194063655,0.148931459287414,4.84788508433532
"278",817.716816814143,0.149990097952883,4.85472039266682
"279",797.470531350622,0.146228359156614,4.9151555298027
"280",769.935051690755,0.145847973820979,4.79644332156237
"281",820.759991428726,0.146232046756947,4.83368031856146
"282",838.60130144347,0.147149316015113,4.78451566351858
"283",807.966967979446,0.145495429959103,4.75620322764085
"284",820.952215764856,0.144899587713504,4.95199228499045
"285",827.06201851485,0.145878482318168,5.06598859956159
"286",794.836604984493,0.144591071948074,4.83866915249507
"287",814.866426207715,0.144077249528719,5.04944817249886
"288",812.894009508277,0.143486999081858,5.04114219560082
"289",794.710866866585,0.144366775744828,4.8756014817933
"290",811.658291277794,0.14367702213753,5.04178170011718
"291",Inf,Inf,Inf
"292",Inf,Inf,Inf
"293",Inf,Inf,Inf
"294",Inf,Inf,Inf
"295",Inf,Inf,Inf
"296",Inf,Inf,Inf
"297",Inf,Inf,Inf
"298",Inf,Inf,Inf
"299",Inf,Inf,Inf
"300",Inf,Inf,Inf
"301",Inf,Inf,Inf
"302",Inf,Inf,Inf
"303",Inf,Inf,Inf
"304",Inf,Inf,Inf
"305",Inf,Inf,Inf
"306",Inf,Inf,Inf
"307",Inf,Inf,Inf
"308",Inf,Inf,Inf
"309",Inf,Inf,Inf
"310",Inf,Inf,Inf
"311",Inf,Inf,Inf
"312",Inf,Inf,Inf
"313",Inf,Inf,Inf
"314",Inf,Inf,Inf
"315",Inf,Inf,Inf
"316",Inf,Inf,Inf
"317",Inf,Inf,Inf
"318",Inf,Inf,Inf
"319",Inf,Inf,Inf
"320",Inf,Inf,Inf
"321",Inf,Inf,Inf
"322",Inf,Inf,Inf
"323",Inf,Inf,Inf
"324",Inf,Inf,Inf
"325",Inf,Inf,Inf
"326",Inf,Inf,Inf
"327",Inf,Inf,Inf
"328",Inf,Inf,Inf
"329",Inf,Inf,Inf
"330",Inf,Inf,Inf
"331",Inf,Inf,Inf
"332",Inf,Inf,Inf
"333",Inf,Inf,Inf
"334",Inf,Inf,Inf
"335",Inf,Inf,Inf
"336",Inf,Inf,Inf
"337",Inf,Inf,Inf
"338",Inf,Inf,Inf
"339",Inf,Inf,Inf
"340",Inf,Inf,Inf
"341",Inf,Inf,Inf
"342",Inf,Inf,Inf
"343",Inf,Inf,Inf
"344",Inf,Inf,Inf
"345",Inf,Inf,Inf
"346",Inf,Inf,Inf
"347",Inf,Inf,Inf
"348",Inf,Inf,Inf
"349",Inf,Inf,Inf
"350",Inf,Inf,Inf
"351",Inf,Inf,Inf
"352",Inf,Inf,Inf
"353",Inf,Inf,Inf
"354",Inf,Inf,Inf
"355",Inf,Inf,Inf
"356",Inf,Inf,Inf
"357",Inf,Inf,Inf
"358",Inf,Inf,Inf
"359",Inf,Inf,Inf
"360",Inf,Inf,Inf
"361",Inf,Inf,Inf
"362",Inf,Inf,Inf
"363",Inf,Inf,Inf
"364",Inf,Inf,Inf
"365",Inf,Inf,Inf
"366",Inf,Inf,Inf
"367",Inf,Inf,Inf
"368",Inf,Inf,Inf
"369",Inf,Inf,Inf
"370",Inf,Inf,Inf
"371",Inf,Inf,Inf
"372",Inf,Inf,Inf
"373",Inf,Inf,Inf
"374",Inf,Inf,Inf
"375",Inf,Inf,Inf
"376",Inf,Inf,Inf
"377",Inf,Inf,Inf
"378",Inf,Inf,Inf
"379",Inf,Inf,Inf
"380",Inf,Inf,Inf
"381",Inf,Inf,Inf
"382",Inf,Inf,Inf
"383",Inf,Inf,Inf
"384",Inf,Inf,Inf
"385",Inf,Inf,Inf
"386",Inf,Inf,Inf
"387",Inf,Inf,Inf
"388",Inf,Inf,Inf
"389",Inf,Inf,Inf
"390",Inf,Inf,Inf
"391",Inf,Inf,Inf
"392",Inf,Inf,Inf
"393",Inf,Inf,Inf
"394",Inf,Inf,Inf
"395",Inf,Inf,Inf
"396",Inf,Inf,Inf
"397",Inf,Inf,Inf
"398",Inf,Inf,Inf
"399",Inf,Inf,Inf
"400",Inf,Inf,Inf
"401",Inf,Inf,Inf
"402",Inf,Inf,Inf
"403",Inf,Inf,Inf
"404",Inf,Inf,Inf
"405",Inf,Inf,Inf
"406",Inf,Inf,Inf
"407",Inf,Inf,Inf
"408",Inf,Inf,Inf
"409",Inf,Inf,Inf
"410",Inf,Inf,Inf
"411",Inf,Inf,Inf
"412",Inf,Inf,Inf
"413",878.395064101266,0.149942192291574,3.86135082386457
"414",875.510444148842,0.149039518246709,3.96469200279252
"415",909.698125053216,0.154237819342253,3.84579453125985
"416",879.347154932335,0.147621528171949,3.56214946916673
"417",912.360166226472,0.15492781644328,4.50763837291284
"418",914.657204978426,0.15602111836283,4.44527630849507
"419",888.812670488825,0.152287970384665,3.70362308183449
"420",895.75329585781,0.153636778936613,4.10358492494538
"421",888.935930073232,0.154609252249963,4.09099506843708
"422",878.90698457465,0.152271870673193,4.01068163150129
"423",906.138221750798,0.157597985731929,4.27589370661149
"424",933.97309744416,0.161814395446224,4.86631837826031
"425",926.640689182732,0.16066463765362,4.60869930522813
"426",882.988166755177,0.152535896908149,4.04621355040135
"427",900.041726025317,0.157076016146298,4.52244926802243
"428",912.835479164921,0.158324535162178,4.46332159051045
"429",864.46437941898,0.151589655488381,3.82908497917378
"430",886.96676257863,0.154315330765079,3.9918313885169
"431",912.530692500319,0.157179145669338,4.23252168365374
"432",913.08101751837,0.158750175887935,4.61104304643985
"433",882.864736764339,0.153839492908999,3.9480304413086
"434",904.562485255449,0.157916441460749,4.46572665129905
"435",877.459774039687,0.152678254943159,4.19689199504867
"436",887.201248007036,0.155608674986106,3.98919854834055
"437",883.500737405534,0.155146196201964,4.05155190106645
"438",906.191785644789,0.159143858868041,4.45233247916269
"439",898.213993861837,0.156898425189471,4.26058736695613
"440",883.662907650278,0.154463266542972,4.30525460924837
"441",879.131171638747,0.153915841020458,4.22081647850116
"442",852.42961246928,0.15419225305504,4.05208913936326
"443",838.202505834371,0.151482365308361,4.17910817746254
"444",883.892959447987,0.154501477044429,4.37712580063386
"445",893.19634235756,0.156144661461702,4.29195960084365
"446",846.663735608478,0.149361616020123,3.61976597223506
"447",874.050658500896,0.153507902053482,4.01089432329655
"448",824.68466885863,0.14964950348506,3.72731445977229
"449",845.215281366691,0.152117126491694,4.29094088802854
"450",846.472169639326,0.148297731640424,4.088117237762
"451",878.594919582547,0.153083653035657,4.45338830833872
"452",820.282085341885,0.143897745633247,3.42702143140427
"453",847.664036728868,0.149585957373188,3.71851857731481
"454",860.672686349887,0.152658009289374,4.0749488808163
"455",829.380816292713,0.148448325016013,3.63788867459682
"456",830.461283970057,0.146803662005368,3.71301115525669
"457",787.110590619687,0.139864804633612,3.35112009658609
"458",869.000102652698,0.150944026089237,4.21121128009091
"459",810.116098715921,0.147155151781648,3.87928350698543
"460",824.189505989307,0.146557195162131,3.83343981638636
"461",789.197704544617,0.141753780306935,3.34352266716348
"462",879.90251621851,0.153256113568484,4.63023748673203
"463",792.208152045537,0.141415913475689,3.32525631441196
"464",773.200210284442,0.138528272929411,3.26540379280513
"465",755.529712208,0.135670045189107,3.50271540759756
"466",707.301672335341,0.13055455299443,3.35609583196501
"467",755.557164033726,0.139193978990114,3.39818512689708
"468",761.146446170196,0.138558853202069,3.17285360702248
"469",782.842074578469,0.140125311291016,3.64758177672887
"470",796.679257757565,0.14196932815041,4.07735761906349
"471",753.27665957222,0.140368654100499,3.53030129106487
"472",778.054747496995,0.139070226575733,3.74892804216583
"473",795.973228344159,0.142701217248744,3.66883990748906
"474",794.834622123033,0.141846061795678,3.79694855094961
"475",786.874049829959,0.14083169442841,3.92080408237422
"476",818.56237145752,0.146543244220275,4.271320606881
"477",782.695997572926,0.1410706812448,3.84880943075165
"478",790.602035242977,0.140665325048437,3.76031773065874
"479",806.114157411877,0.142190151668819,4.42393320743815
"480",769.802843568899,0.138812215033288,3.57734125429389
"481",806.632461341211,0.143922446873691,4.06407045468897
"482",736.620712393974,0.133766996819941,3.24227327160273
"483",784.504681669516,0.140058780558086,3.5231624273332
"484",781.106847844163,0.141211373740421,3.49939397330182
"485",775.114015610082,0.139554847902563,3.61526662169343
"486",819.271216502175,0.146074252543513,3.83655698803066
"487",798.761057384057,0.143258570731205,3.65355796362515
"488",770.762215057688,0.139131066472392,3.46049507420639
"489",802.6977778478,0.143890266747002,3.68465654754089
"490",787.000682985577,0.140317992533487,3.5907356429392
"491",798.147912743674,0.141212794909662,3.89538422782228
"492",757.676041044008,0.137234329437976,3.36616127946435
"493",810.306522756485,0.144880446649119,4.09661906711139
"494",812.981414409133,0.144175374593656,4.16362767836707
"495",823.265895539535,0.146699508586667,4.17601042601879
"496",825.303063813062,0.147985749121696,4.1452565013973
"497",845.373288106626,0.149649284769912,4.19456353897097
"498",786.985664282587,0.140183869097244,3.81224112842434
"499",811.074112854227,0.143705792600697,4.15794411440546
"500",815.882188294132,0.143701930420269,4.56569203860958
"501",832.532455548216,0.147090529587795,4.1940186455527
"502",873.284635207784,0.152397447073719,4.48366020772869
"503",871.283016825617,0.151434046953727,4.57350128729494
"504",873.416462694375,0.15258183413803,4.5419207206053
"505",885.812695117953,0.153005053757007,4.87321668555799
"506",865.880405974865,0.151904101010233,4.40259966105785
"507",872.708698742259,0.15267202769911,4.55193593462792
"508",865.235052749143,0.151631017316796,4.85586462242492
"509",872.411384975272,0.151755941200841,4.45265255982389
"510",868.797090128001,0.15069848374686,4.248144599719
"511",825.805819014184,0.145601775995415,4.5200604821297
"512",845.062091353517,0.149652031439447,3.77014186619246
"513",832.257059258294,0.147757258098491,4.0044054017738
"514",827.138468881754,0.147545069188015,4.01789288253898
"515",802.655875716784,0.143740645006729,3.78935989250267
"516",815.771897292235,0.144493130954235,3.7232711712739
"517",868.827570394595,0.151089137574952,4.71323248701124
"518",817.454516220595,0.144847676458691,4.40596379341153
"519",825.817600832676,0.145759072760896,3.86491660959307
"520",792.01341105382,0.140878254450454,3.78926305684671
"521",783.678673214947,0.140012036428532,3.78625345208562
"522",824.614590054533,0.14524995385389,4.19490359249148
"523",822.899346777498,0.145814524950721,4.21764908914015
"524",877.84076259249,0.152926544750718,4.59260470884695
"525",883.717845303569,0.153668483582511,4.83680135827579
"526",874.369233909871,0.152606188758861,4.53262403859023
"527",835.274499410166,0.147791336432426,4.11879733150331
"528",855.860775488448,0.150123548120003,4.34959802082338
"529",840.109468307795,0.148236350291736,4.3786998577686
"530",826.362962693857,0.145527545053069,3.946291142137
"531",812.572398619228,0.143376566110412,4.79800440760037
"532",822.326457724872,0.145863712910851,4.00498605343977
"533",883.164405517729,0.151780772469621,4.89590993499161
"534",811.479648015539,0.143774403037381,3.96219614746603
"535",814.883711727486,0.144953430117375,4.12163907679817
"536",792.007467978701,0.142298968374622,3.63055363984431
"537",821.794897783254,0.144571865006535,4.23610221719143
"538",794.754819405535,0.141422123417496,3.84813232629496
"539",807.842645924654,0.142529212130475,3.74423493598502
"540",848.867123754954,0.148488133583961,4.43726953506426
"541",805.916074617056,0.141885288557032,4.53210065238243
"542",850.963739924553,0.149637385407679,4.45103399875144
"543",859.88223215583,0.152287379200823,4.08195891158101
"544",867.397005955179,0.151643700487435,4.43582579355064
"545",838.166904172199,0.147818927637193,3.92432724040319
"546",843.3160335516,0.14952106508422,4.22213251175986
"547",809.007766137895,0.143903497059353,4.06427125067153
"548",815.99570187503,0.144174971337512,4.30629898915101
"549",865.045363862765,0.150653831072433,4.56387374012118
"550",905.128868553844,0.153219863061679,3.77457525600596
"551",898.515782870747,0.150420610045238,3.5561479665226
"552",893.374953600532,0.153724708964311,3.58241021392195
"553",891.665811779134,0.153603485564497,3.71409000186509
"554",953.473879834619,0.161411697173888,3.89633184083272
"555",927.605213997374,0.160129919395009,4.0760939357371
"556",994.855648448194,0.169606412234941,4.42178610530763
"557",947.278697680119,0.159609620789119,4.00398811275121
"558",886.447173909496,0.150903900868437,3.55325472093492
"559",977.168735278232,0.166212909083529,4.34258081405394
"560",935.560534567484,0.162658077690288,4.59766166939201
"561",993.51378556432,0.170976841891293,4.19260955414741
"562",957.72307094304,0.163481067975629,3.87350585818206
"563",977.529145777542,0.169894632724438,4.26250359569279
"564",939.329286514259,0.164883360136995,3.9121483693104
"565",924.46860848144,0.160247792277473,4.13653869217679
"566",952.394390003087,0.163690902464793,4.66311598952189
"567",855.344525164395,0.150277616178482,3.82420927505861
"568",854.188604400996,0.148224149800713,3.53256626962779
"569",847.212697765546,0.147640785150638,3.47152204082986
"570",825.867011722729,0.14408221251508,3.51979912511264
"571",857.256716405829,0.15447473474765,3.91121452898989
"572",847.994950131002,0.150694894804174,3.63747158767859
"573",867.323735611748,0.150175291482964,3.63489368538612
"574",909.305784634376,0.156561290147535,4.07523099006594
"575",928.229081799876,0.163145066194303,4.41780686805116
"576",870.520024409955,0.154451963612607,3.80450783054737
"577",832.883148277167,0.149421334686961,3.57757537688157
"578",839.584404291408,0.146880834705155,3.58896931557739
"579",875.605147987408,0.15422079473588,3.91729321405116
"580",960.349737216219,0.165393627453641,4.69100800015245
"581",921.623980811244,0.158736664385837,5.10956268839689
"582",859.677498075171,0.149700279538598,4.03878825619177
"583",875.755621868425,0.155240348803256,3.99169924100835
"584",934.321041909063,0.16139408172995,4.19900019318596
"585",862.890697865411,0.151297543469209,3.95319885171814
"586",886.622963860088,0.153920127711539,4.08594784481783
"587",881.739487136287,0.153417661108018,4.28686557620208
